38.8717621,"-77.01202430000001
"
38.968654,"-77.0261486
"
38.922209,"-77.042896
"
38.920451,"-77.04022499999999
"
38.8990631,"-77.0544369
"
38.9172894,"-76.9788722
"
38.8725639,"-76.9671819
"
38.8175866,"-77.01309959999999
"
38.9278553,"-76.99638469999999
"
38.8848561,"-76.9437118
"
38.892546,"-76.939694
"
38.922787,"-76.993505
"
38.959736,"-77.08570899999999
"
38.9216129,"-77.03248379999999
"
38.9155915,"-77.0239794
"
38.914679,"-77.014432
"
38.877821,"-77.01935999999999
"
38.9229084,"-77.0370568
"
38.8859934,"-76.93589829999999
"
38.899088,"-76.989958
"
38.887616,"-76.951505
"
38.8357351,"-76.99439
"
38.926725,"-76.99638
"
38.900419,"-76.990021
"
38.9812372,"-77.02239659999999
"
38.90531319999999,"-77.0334333
"
38.8605033,"-76.98477299999999
"
38.854761,"-76.9960672
"
38.9342272,"-77.01916749999999
"
38.91467799999999,"-76.98468199999999
"
38.9192768,"-77.03933309999999
"
38.8274899,"-77.00055019999999
"
38.885808,"-76.95723599999999
"
38.9502002,"-77.01780620000001
"
38.891043,"-76.918043
"
38.90651889999999,"-77.038529
"
38.9040152,"-77.0064778
"
38.941305,"-76.9712768
"
38.9277165,"-77.02727689999999
"
38.917564,"-77.022211
"
38.9563521,"-76.9941551
"
38.90132699999999,"-77.00203599999999
"
38.9072944,"-77.041701
"
38.9112596,"-76.9353093
"
38.924608,"-77.039728
"
38.9429319,"-76.9836904
"
38.8747917,"-76.95884079999999
"
38.9169834,"-77.0296281
"
38.910984,"-77.029951
"
38.86845599999999,"-76.977188
"
38.9111288,"-77.04168369999999
"
38.9009019,"-77.0240074
"
38.885442,"-76.959566
"
38.9140841,"-77.0365264
"
38.944409,"-76.98610099999999
"
38.94430699999999,"-77.02041899999999
"
38.9021042,"-77.0420017
"
38.911867,"-77.03194839999999
"
38.9498918,"-77.0997007
"
38.947609,"-76.98030899999999
"
38.9256322,"-77.05357959999999
"
38.9549827,"-77.0701026
"
38.9270921,"-77.00610329999999
"
38.8636089,"-76.97106099999999
"
38.9295547,"-77.0331896
"
38.8886793,"-76.99496289999999
"
38.9095567,"-76.9361054
"
38.872016,"-77.0121948
"
38.9561946,"-77.0334452
"
38.952707,"-77.00353539999999
"
38.9554547,"-77.0119435
"
38.8989205,"-76.991546
"
38.966263,"-77.020134
"
38.9006787,"-77.05340219999999
"
38.948505,"-77.027306
"
38.9096397,"-77.0319598
"
38.892275,"-76.940978
"
38.9020786,"-76.9420506
"
38.9397327,"-77.0249645
"
38.92074909999999,"-77.0422143
"
38.8635141,"-76.99294209999999
"
38.907199,"-76.98329409999999
"
38.899984,"-76.938993
"
38.907696,"-77.038822
"
38.9194104,"-76.97086639999999
"
38.9056355,"-77.0102831
"
38.9201129,"-76.9703241
"
38.9201129,"-76.9703241
"
38.92683299999999,"-76.9632318
"
38.9194104,"-76.97086639999999
"
38.9187524,"-76.9637803
"
38.9187524,"-76.9637803
"
38.89755,"-76.985714
"
38.93311000000001,"-76.98485699999999
"
38.9346349,"-77.0709045
"
38.9584317,"-77.02588
"
38.8920283,"-76.98845439999999
"
38.9056565,"-77.02601109999999
"
38.9103916,"-77.0385005
"
38.9226743,"-76.9519176
"
38.954244,"-77.02655799999999
"
38.906627,"-77.043888
"
38.959108,"-77.030394
"
38.9029274,"-77.0398991
"
38.911876,"-77.0091322
"
38.8986211,"-77.0222471
"
38.907696,"-77.038822
"
38.899978,"-76.927824
"
38.9340509,"-77.041572
"
38.907109,"-77.02621599999999
"
38.907696,"-77.038822
"
38.8486333,"-77.00221689999999
"
38.9037175,"-77.00900519999999
"
38.90722570000001,"-77.0385453
"
38.955621,"-77.02252299999999
"
38.891605,"-76.93876
"
38.9074197,"-77.0263897
"
38.870211,"-76.93880999999999
"
38.926765,"-77.02318799999999
"
38.9020786,"-76.9420506
"
38.919065,"-77.022437
"
38.928722,"-77.012725
"
38.9063314,"-77.0121934
"
38.904647,"-77.0300029
"
38.9250807,"-76.9853011
"
